,ticker,date,price,marketCap
2180,LOW,2024-11-20,263.0299987792969,149401039999.0
2181,HON,2024-11-20,226.6699981689453,147426168000.0
2182,SCHW,2024-11-20,80.45999908447266,147161340000.0
2183,SYK,2024-11-20,385.67999267578125,146982648000.0
2184,UBER,2024-11-20,69.5999984741211,146275536000.0
2185,UL,2024-11-20,57.54999923706055,144892891108.0
2186,ETN,2024-11-20,360.4599914550781,143138666000.0
2187,UNP,2024-11-20,232.2200469970703,141911056000.0
2188,PFE,2024-11-20,24.940000534057617,141334980000.0
2189,ARM,2024-11-20,133.6999969482422,140251300000.0
2190,AMAT,2024-11-20,170.0900115966797,140142780000.0
2191,PLTR,2024-11-20,62.119998931884766,139771987840.0
2192,TTE,2024-11-20,60.52000045776367,138018440149.0
2193,MUFG,2024-11-20,11.670000076293945,136862510115.0
2194,KKR,2024-11-20,152.17999267578125,135051378730.0
2195,TJX,2024-11-20,119.73999786376953,134946980000.0
2196,SHOP,2024-11-20,103.94000244140625,134143449178.0
2197,BSX,2024-11-20,90.16999816894531,132793359000.0
2198,BHP,2024-11-20,52.27000045776367,132455656686.0
2199,COP,2024-11-20,113.43000030517578,131728300740.0
2200,NVDA,2024-11-21,146.65989685058594,3598255109999.0
2201,AAPL,2024-11-21,228.52000427246094,3467103154800.0
2202,MSFT,2024-11-21,412.8699951171875,3068862710000.0
2203,AMZN,2024-11-21,198.3800048828125,2083188380000.0
2204,GOOG,2024-11-21,169.0482177734375,2060172700000.0
2205,GOOGL,2024-11-21,167.4381103515625,2060172700000.0
2206,META,2024-11-21,562.6361694335938,1424054610000.0
2207,TSLA,2024-11-21,339.6400146484375,1086168720000.0
2208,TSM,2024-11-21,191.24000549316406,991694144000.0
2209,AVGO,2024-11-21,163.94000244140625,764452220000.0
2210,WMT,2024-11-21,88.19459533691406,710478820000.0
2211,JPM,2024-11-21,244.75999450683594,700160456000.0
2212,LLY,2024-11-21,749.9199829101562,675677920000.0
2213,V,2024-11-21,309.8999938964844,612497981250.0
2214,UNH,2024-11-21,595.2070922851562,551483270000.0
2215,XOM,2024-11-21,121.93000030517578,544051660000.0
2216,ORCL,2024-11-21,192.42999267578125,536879700000.0
2217,HDB,2024-11-21,63.58000183105469,485164874014.0
2218,MA,2024-11-21,515.0999755859375,475437300000.0
2219,NVO,2024-11-21,102.62999725341797,457087973429.0
2220,COST,2024-11-21,955.6500244140625,424321023450.0
2221,PG,2024-11-21,172.75,407033550000.0
2222,HD,2024-11-21,408.2998962402344,406755950000.0
2223,NFLX,2024-11-21,897.47998046875,384335937720.0
2224,JNJ,2024-11-21,154.26222229003906,377402702698.0
2225,BAC,2024-11-21,46.20298767089844,363224280000.0
2226,CRM,2024-11-21,335.3973083496094,323356140000.0
2227,FMX,2024-11-21,86.63999938964844,320548706398.0
2228,ABBV,2024-11-21,171.72999572753906,303790370000.0
2229,CVX,2024-11-21,161.6300048828125,290988307680.0
2230,TMUS,2024-11-21,235.72996520996094,276079811997.0
2231,SAP,2024-11-21,236.02999877929688,275210980000.0
2232,KO,2024-11-21,63.28004455566406,274869360000.0
2233,ASML,2024-11-21,672.1599731445312,264293312000.0
2234,WFC,2024-11-21,74.83000183105469,253284584000.0
2235,MRK,2024-11-21,99.0669937133789,252848530279.0
2236,BX,2024-11-21,194.00999450683594,252809141363.0
2237,TM,2024-11-21,173.3800048828125,233534400269.0
2238,CSCO,2024-11-21,57.560001373291016,229664400000.0
2239,ACN,2024-11-21,361.04998779296875,228645623770.0
2240,ADBE,2024-11-21,504.44000244140625,224475800000.0
2241,AMD,2024-11-21,137.49000549316406,222733800000.0
2242,PEP,2024-11-21,158.98626708984375,220146820000.0
2243,LIN,2024-11-21,453.6939697265625,217369646340.0
2244,NOW,2024-11-21,1047.050048828125,215857733900.0
2245,MS,2024-11-21,134.99000549316406,214364120000.0
2246,BABA,2024-11-21,85.58000183105469,211088833213.0
2247,NVS,2024-11-21,103.8499984741211,208946200000.0
2248,DIS,2024-11-21,114.21391296386719,208102080000.0
2249,AXP,2024-11-21,293.0,207444000000.0
2250,SHEL,2024-11-21,66.2699966430664,207309127500.0
2251,MCD,2024-11-21,286.7450866699219,206746449000.0
2252,IBM,2024-11-21,222.39999389648438,204674720000.0
2253,PM,2024-11-21,131.2100067138672,204031550000.0
2254,ABT,2024-11-21,117.26000213623047,203382303289.0
2255,AZN,2024-11-21,64.26000213623047,199206000000.0
2256,TMO,2024-11-21,515.7166137695312,197150200000.0
2257,ISRG,2024-11-21,550.6199951171875,195910596000.0
2258,GE,2024-11-21,178.6999969482422,195319100000.0
2259,GS,2024-11-21,593.17138671875,193616528000.0
2260,INTU,2024-11-21,678.7000122070312,190036000000.0
2261,CAT,2024-11-21,389.5899963378906,188639478000.0
2262,RY,2024-11-21,125.08999633789062,181481705440.0
2263,TXN,2024-11-21,198.1999969482422,180956600000.0
2264,VZ,2024-11-21,42.5,179350000000.0
2265,BKNG,2024-11-21,5202.29736328125,174049938920.0
2266,QCOM,2024-11-21,154.65101623535156,173337900000.0
2267,TBB,2024-11-21,23.950000762939453,172487900000.0
2268,DHR,2024-11-21,235.0500030517578,169941150000.0
2269,HSBC,2024-11-21,46.31999969482422,168150864000.0
2270,CCZ,2024-11-21,60.0,167953500000.0
2271,CMCSA,2024-11-21,43.5,167953500000.0
2272,T,2024-11-21,22.979999542236328,165501960000.0
2273,RTX,2024-11-21,120.52999877929688,160690596000.0
2274,SPGI,2024-11-21,510.4759826660156,159138344000.0
2275,NEE,2024-11-21,76.84500122070312,158858760000.0
2276,AMGN,2024-11-21,289.8999938964844,155676300000.0
2277,PGR,2024-11-21,263.44000244140625,154270464000.0
2278,BLK,2024-11-21,1022.9345092773438,152144000000.0
2279,LOW,2024-11-21,265.2200012207031,150644960000.0
2280,SYK,2024-11-21,390.1400146484375,148682354000.0
2281,SCHW,2024-11-21,80.80000305175781,147783200000.0
2282,ETN,2024-11-21,370.95001220703125,147304245000.0
2283,HON,2024-11-21,226.08999633789062,147048936000.0
2284,UBER,2024-11-21,69.63999938964844,146359602400.0
2285,UNP,2024-11-21,237.6487274169922,145228552000.0
2286,UL,2024-11-21,57.630001068115234,145094306074.0
2287,AMAT,2024-11-21,175.75,144466500000.0
2288,PDD,2024-11-21,104.08999633789062,144259189742.0
2289,PFE,2024-11-21,25.1299991607666,142411710000.0
2290,KKR,2024-11-21,157.6699981689453,139923451730.0
2291,ARM,2024-11-21,133.13999938964844,139663860000.0
2292,PLTR,2024-11-21,61.36000061035156,138061963520.0
2293,MUFG,2024-11-21,11.720000267028809,137448896190.0
2294,SHOP,2024-11-21,106.4800033569336,137421536160.0
2295,TTE,2024-11-21,60.029998779296875,136900974258.0
2296,TJX,2024-11-21,119.7699966430664,134980790000.0
2297,BSX,2024-11-21,91.5,134752050000.0
2298,BHP,2024-11-21,52.02000045776367,131822140058.0
2299,C,2024-11-21,68.94999694824219,130998105000.0
2300,AAPL,2024-11-22,229.8699951171875,3487585341300.0
2301,NVDA,2024-11-22,141.94021606445312,3482459349999.0
2302,MSFT,2024-11-22,417.0,3099561000000.0
2303,AMZN,2024-11-22,197.1199951171875,2069957120000.0
2304,GOOG,2024-11-22,166.38125610351562,2024900400000.0
2305,GOOGL,2024-11-22,164.57138061523438,2024900400000.0
2306,META,2024-11-22,558.6893920898438,1414065060000.0
2307,TSLA,2024-11-22,352.55999755859375,1127486880000.0
2308,TSM,2024-11-22,190.0800018310547,985678848000.0
2309,AVGO,2024-11-22,164.22999572753906,765804490000.0
2310,WMT,2024-11-22,90.24006652832031,726956720000.0
2311,JPM,2024-11-22,248.5500030517578,711002130000.0
2312,LLY,2024-11-22,748.010009765625,673957010000.0
2313,V,2024-11-22,309.9200134277344,612537510000.0
2314,UNH,2024-11-22,588.6123657226562,545373010000.0
2315,XOM,2024-11-22,121.79000091552734,543426980000.0
2316,ORCL,2024-11-22,192.2899932861328,536489100000.0
2317,HDB,2024-11-22,64.5,492185189901.0
2318,MA,2024-11-22,520.8599853515625,480753780000.0
2319,NVO,2024-11-22,105.05999755859375,467910576717.0
2320,COST,2024-11-22,964.010009765625,428032972130.0
2321,HD,2024-11-22,417.79986572265625,416220000000.0
2322,PG,2024-11-22,176.27999877929688,415350936000.0
2323,NFLX,2024-11-22,897.7899780273438,384468691810.0
2324,JNJ,2024-11-22,153.93484497070312,373540430660.0
2325,BAC,2024-11-22,46.7400016784668,367446000000.0
2326,CRM,2024-11-22,341.63018798828125,329365260000.0
2327,FMX,2024-11-22,87.13999938964844,322398595054.0
2328,ABBV,2024-11-22,176.9499969482422,313024550000.0
2329,CVX,2024-11-22,162.36000061035156,292302552960.0
2330,TMUS,2024-11-22,237.42385864257812,278063646981.0
2331,KO,2024-11-22,63.438838958740234,275559120000.0
2332,SAP,2024-11-22,236.25,275467500000.0
2333,ASML,2024-11-22,672.8800048828125,264576416000.0
2334,BX,2024-11-22,199.0500030517578,259376627949.0
2335,WFC,2024-11-22,75.95999908447266,257109407999.0
2336,MRK,2024-11-22,98.39239501953125,251126749781.0
2337,TM,2024-11-22,174.39999389648438,234908290500.0
2338,CSCO,2024-11-22,58.54999923706055,233614500000.0
2339,ADBE,2024-11-22,512.1500244140625,227906750000.0
2340,ACN,2024-11-22,358.6600036621094,227132085366.0
2341,AMD,2024-11-22,138.35000610351562,224127000000.0
2342,PEP,2024-11-22,160.6322479248047,222426000000.0
2343,NOW,2024-11-22,1060.5999755859375,218651174799.0
2344,LIN,2024-11-22,453.40484619140625,217231124360.0
2345,MS,2024-11-22,134.69000244140625,213887720000.0
2346,AXP,2024-11-22,301.29998779296875,213320400000.0
2347,NVS,2024-11-22,104.27999877929688,209811360000.0
2348,DIS,2024-11-22,115.13980865478516,209789100000.0
2349,MCD,2024-11-22,288.54425048828125,208043675999.0
2350,SHEL,2024-11-22,66.02999877929688,206558347500.0
2351,IBM,2024-11-22,222.97000122070312,205199291000.0
2352,BABA,2024-11-22,83.12999725341797,205045743223.0
2353,ABT,2024-11-22,117.76000213623047,204249531258.0
2354,AZN,2024-11-22,65.62999725341797,203453000000.0
2355,PM,2024-11-22,129.99000549316406,202134450000.0
2356,GE,2024-11-22,181.14999389648438,197996950000.0
2357,TMO,2024-11-22,512.8787231445312,196065320000.0
2358,GS,2024-11-22,599.80859375,195782944000.0
2359,ISRG,2024-11-22,547.8699951171875,194932146000.0
2360,CAT,2024-11-22,397.489990234375,192464658000.0
2361,VZ,2024-11-22,43.150001525878906,182093000000.0
2362,RY,2024-11-22,125.08000183105469,181467197349.0
2363,TXN,2024-11-22,198.0,180774000000.0
2364,INTU,2024-11-22,640.1199951171875,179233600000.0
2365,QCOM,2024-11-22,155.9740753173828,174820850000.0
2366,BKNG,2024-11-22,5168.58349609375,172921987150.0
2367,TBB,2024-11-22,23.959999084472656,172559920000.0
2368,DHR,2024-11-22,235.83999633789062,170512320000.0
2369,CMCSA,2024-11-22,43.470001220703125,167837670000.0
2370,CCZ,2024-11-22,59.369998931884766,167837670000.0
2371,T,2024-11-22,23.18000030517578,166942360000.0
2372,HSBC,2024-11-22,45.939998626708984,166771388000.0
2373,RTX,2024-11-22,120.7699966430664,161010564000.0
2374,SPGI,2024-11-22,513.5606079101562,160099952000.0
2375,AMGN,2024-11-22,294.5299987792969,158162610000.0
2376,NEE,2024-11-22,76.0,156066000000.0
2377,PGR,2024-11-22,266.05999755859375,155804736000.0
2378,BLK,2024-11-22,1031.352783203125,153396080000.0
2379,LOW,2024-11-22,264.67999267578125,150338240000.0
2380,UBER,2024-11-22,71.51000213623047,150289706600.0
2381,ETN,2024-11-22,377.4100036621094,149869511000.0
2382,HON,2024-11-22,229.11000061035156,149013144000.0
2383,SCHW,2024-11-22,81.26000213623047,148624540000.0
2384,UL,2024-11-22,58.61000061035156,147561639407.0
2385,UNP,2024-11-22,240.9993896484375,147276164000.0
2386,SYK,2024-11-22,384.8500061035156,146666335000.0
2387,PFE,2024-11-22,25.649999618530273,145358550000.0
2388,PLTR,2024-11-22,64.3499984741211,144789559200.0
2389,AMAT,2024-11-22,174.8800048828125,143751360000.0
2390,ARM,2024-11-22,135.99000549316406,142653510000.0
2391,KKR,2024-11-22,158.6300048828125,140775398922.0
2392,PDD,2024-11-22,100.06999969482422,138687838577.0
2393,MUFG,2024-11-22,11.819999694824219,138621668342.0
2394,SHOP,2024-11-22,106.95999908447266,138041017164.0
2395,TJX,2024-11-22,121.47000122070312,136896690000.0
2396,TTE,2024-11-22,59.65999984741211,136057173484.0
2397,C,2024-11-22,69.83999633789062,132689016000.0
2398,BHP,2024-11-22,52.36000061035156,132683722673.0
2399,BSX,2024-11-22,90.0,132543000000.0
2400,AAPL,2024-11-25,232.8699951171875,3533101311300.0
2401,NVDA,2024-11-25,136.01063537597656,3336978660000.0
2402,MSFT,2024-11-25,418.7900085449219,3112866070000.0
2403,AMZN,2024-11-25,201.4499969482422,2115426450000.0
2404,GOOG,2024-11-25,169.2379913330078,2060418500000.0
2405,GOOGL,2024-11-25,167.45806884765625,2060418500000.0
2406,META,2024-11-25,564.654541015625,1429163190000.0
2407,TSLA,2024-11-25,338.5899963378906,1082810819999.0
2408,TSM,2024-11-25,185.0800018310547,959750848000.0
2409,AVGO,2024-11-25,164.82000732421875,768555660000.0
2410,WMT,2024-11-25,89.3021469116211,719401000000.0
2411,JPM,2024-11-25,250.2899932861328,715979574000.0
2412,LLY,2024-11-25,755.0,680255000000.0
2413,V,2024-11-25,313.19000244140625,619000460625.0
2414,UNH,2024-11-25,603.5152587890625,559181090000.0
2415,XOM,2024-11-25,119.97000122070312,535306140000.0
2416,ORCL,2024-11-25,187.99000549316406,524492100000.0
2417,HDB,2024-11-25,66.91000366210938,510575365213.0
2418,MA,2024-11-25,526.5999755859375,486051800000.0
2419,NVO,2024-11-25,104.55999755859375,465683703613.0
2420,COST,2024-11-25,960.8900146484375,426647651570.0
2421,HD,2024-11-25,426.4244689941406,424811970000.0
2422,PG,2024-11-25,177.38999938964844,417966317999.0
2423,JNJ,2024-11-25,154.5399932861328,375008882440.0
2424,BAC,2024-11-25,47.23723602294922,371355000000.0
2425,NFLX,2024-11-25,865.5900268554688,370679396010.0
2426,FMX,2024-11-25,88.5,327430292200.0
2427,CRM,2024-11-25,338.7235107421875,326562930000.0
2428,ABBV,2024-11-25,177.05999755859375,313219140000.0
2429,CVX,2024-11-25,160.36000061035156,288701880960.0
2430,TMUS,2024-11-25,239.07789611816406,280000803494.0
2431,KO,2024-11-25,63.8953742980957,277542180000.0
2432,SAP,2024-11-25,233.80999755859375,272622460000.0
2433,ASML,2024-11-25,684.469970703125,269133604000.0
2434,WFC,2024-11-25,76.9000015258789,260291120000.0
2435,MRK,2024-11-25,100.35667419433594,256140169468.0
2436,BX,2024-11-25,193.1199951171875,251649406629.0
2437,TM,2024-11-25,175.8300018310547,236834430726.0
2438,CSCO,2024-11-25,58.7400016784668,234372600000.0
2439,ADBE,2024-11-25,518.72998046875,230834850000.0
2440,ACN,2024-11-25,361.2900085449219,228797610890.0
2441,AMD,2024-11-25,141.1300048828125,228630600000.0
2442,PEP,2024-11-25,161.6733856201172,223867650000.0
2443,LIN,2024-11-25,454.31207275390625,217665796780.0
2444,NOW,2024-11-25,1052.7099609375,217024588180.0
2445,AXP,2024-11-25,305.2099914550781,216088680000.0
2446,MCD,2024-11-25,294.4189147949219,212279373000.0
2447,MS,2024-11-25,133.66000366210938,212252080000.0
2448,BABA,2024-11-25,85.58000183105469,211088833213.0
2449,DIS,2024-11-25,115.48826599121094,210424000000.0
2450,NVS,2024-11-25,103.54000091552734,208322480000.0
2451,IBM,2024-11-25,226.1300048828125,208107439000.0
2452,AZN,2024-11-25,66.4000015258789,205840000000.0
2453,ABT,2024-11-25,118.12999725341797,204891279955.0
2454,SHEL,2024-11-25,65.05000305175781,203492662500.0
2455,PM,2024-11-25,130.7100067138672,203254050000.0
2456,GE,2024-11-25,180.2100067138672,196969530000.0
2457,TMO,2024-11-25,513.8180541992188,196424400000.0
2458,CAT,2024-11-25,405.6499938964844,196415730000.0
2459,GS,2024-11-25,600.0573120117188,195864144000.0
2460,ISRG,2024-11-25,536.5499877929688,190904489999.0
2461,VZ,2024-11-25,43.97999954223633,185595600000.0
2462,TXN,2024-11-25,202.92999267578125,185275090000.0
2463,RY,2024-11-25,124.31999969482422,180364582463.0
2464,INTU,2024-11-25,634.6199951171875,177693600000.0
2465,QCOM,2024-11-25,157.9935302734375,177084300000.0
2466,TBB,2024-11-25,23.93000030517578,172343860000.0
2467,DHR,2024-11-25,237.67999267578125,171842640000.0
2468,BKNG,2024-11-25,5100.37646484375,170640030830.0
2469,HSBC,2024-11-25,46.4900016784668,168767998000.0
2470,CMCSA,2024-11-25,43.20000076293945,166795200000.0
2471,CCZ,2024-11-25,59.0,166795200000.0
2472,T,2024-11-25,23.100000381469727,166366200000.0
2473,SPGI,2024-11-25,519.6000366210938,161982712000.0
2474,RTX,2024-11-25,118.6500015258789,158184180000.0
2475,AMGN,2024-11-25,294.0,157878000000.0
2476,NEE,2024-11-25,76.63999938964844,157380240000.0
2477,LOW,2024-11-25,275.32000732421875,156381760000.0
2478,PGR,2024-11-25,265.8800048828125,155699328000.0
2479,UBER,2024-11-25,73.41999816894531,154303877200.0
2480,BLK,2024-11-25,1026.4073486328125,152660520000.0
2481,UNP,2024-11-25,247.8896484375,151486832000.0
2482,HON,2024-11-25,230.60000610351562,149982240000.0
2483,ETN,2024-11-25,376.67999267578125,149579628000.0
2484,SCHW,2024-11-25,81.7699966430664,149557330000.0
2485,PFE,2024-11-25,26.170000076293945,148305390000.0
2486,UL,2024-11-25,58.779998779296875,147989646209.0
2487,SYK,2024-11-25,384.9100036621094,146689201000.0
2488,ARM,2024-11-25,139.67999267578125,146524320000.0
2489,PLTR,2024-11-25,64.6500015258789,145464568800.0
2490,AMAT,2024-11-25,174.5500030517578,143480100000.0
2491,SHOP,2024-11-25,111.0,143254982286.0
2492,KKR,2024-11-25,158.94000244140625,141050506869.0
2493,TJX,2024-11-25,124.79000091552734,140638330000.0
2494,PDD,2024-11-25,100.69000244140625,139547101692.0
2495,MUFG,2024-11-25,11.8100004196167,138504391127.0
2496,C,2024-11-25,70.75,134417925000.0
2497,BHP,2024-11-25,52.459999084472656,132937129324.0
2498,TTE,2024-11-25,58.2599983215332,132864413798.0
2499,BSX,2024-11-25,89.25,131438475000.0
2500,AAPL,2024-11-26,235.05999755859375,3566327969400.0
2501,NVDA,2024-11-26,136.9105682373047,3359058359999.0
2502,MSFT,2024-11-26,427.989990234375,3181249670000.0
2503,AMZN,2024-11-26,207.86000061035156,2182737860000.0
2504,GOOG,2024-11-26,170.42665100097656,2078484800000.0
2505,GOOGL,2024-11-26,168.9263916015625,2078484800000.0
2506,META,2024-11-26,573.0776977539062,1450482660000.0
2507,TSLA,2024-11-26,338.2300109863281,1081659540000.0
2508,TSM,2024-11-26,183.83999633789062,953320704000.0
2509,AVGO,2024-11-26,164.74000549316406,768182620000.0
2510,WMT,2024-11-26,91.10813903808594,733949780000.0
2511,JPM,2024-11-26,249.97000122070312,715064182000.0
2512,LLY,2024-11-26,789.3200073242188,711177320000.0
2513,V,2024-11-26,311.82000732421875,616292741250.0
2514,UNH,2024-11-26,604.4715576171875,560067170000.0
2515,ORCL,2024-11-26,190.3699951171875,531132300000.0
2516,XOM,2024-11-26,117.97000122070312,526382140000.0
2517,HDB,2024-11-26,66.6500015258789,508591362897.0
2518,MA,2024-11-26,528.47998046875,487787040000.0
2519,NVO,2024-11-26,106.12999725341797,472676085161.0
2520,COST,2024-11-26,971.5,431358629500.0
2521,HD,2024-11-26,427.2699890136719,425654320000.0
2522,PG,2024-11-26,179.30999755859375,422490222000.0
2523,NFLX,2024-11-26,872.5999755859375,373681351400.0
2524,BAC,2024-11-26,47.4858512878418,373309500000.0
2525,JNJ,2024-11-26,154.52000427246094,371975686960.0
2526,CRM,2024-11-26,342.78887939453125,330482340000.0
2527,FMX,2024-11-26,87.56999969482422,323989499299.0
2528,ABBV,2024-11-26,181.13999938964844,320436660000.0
2529,CVX,2024-11-26,162.52999877929688,292608610080.0
2530,TMUS,2024-11-26,244.0399932861328,285812273034.0
2531,KO,2024-11-26,64.06410217285156,278275050000.0
2532,SAP,2024-11-26,235.05999755859375,274079960000.0
2533,ASML,2024-11-26,671.969970703125,264218604000.0
2534,WFC,2024-11-26,77.3499984741211,261814279999.0
2535,MRK,2024-11-26,100.81301879882812,257304903334.0
2536,BX,2024-11-26,191.66000366210938,249746920435.0
2537,CSCO,2024-11-26,59.59000015258789,237764100000.0
2538,ADBE,2024-11-26,525.2999877929688,233758499999.0
2539,TM,2024-11-26,172.52000427246094,232376022231.0
2540,ACN,2024-11-26,363.17999267578125,229994509461.0
2541,AMD,2024-11-26,137.72000122070312,223106400000.0
2542,PEP,2024-11-26,160.79090881347656,222645680000.0
2543,NOW,2024-11-26,1070.0699462890625,220603491060.0
2544,LIN,2024-11-26,455.2193298339844,218100469200.0
2545,AXP,2024-11-26,305.57000732421875,216343560000.0
2546,MCD,2024-11-26,294.5580749511719,212379711000.0
2547,IBM,2024-11-26,228.8300018310547,210592249000.0
2548,BABA,2024-11-26,85.18000030517578,210102206276.0
2549,DIS,2024-11-26,114.94068908691406,209426300000.0
2550,NVS,2024-11-26,103.80999755859375,208865720000.0
2551,MS,2024-11-26,131.27999877929688,208472640000.0
2552,AZN,2024-11-26,66.36000061035156,205716000000.0
2553,PM,2024-11-26,132.27999877929688,205695400000.0
2554,ABT,2024-11-26,117.95999908447266,204596422446.0
2555,SHEL,2024-11-26,64.79000091552734,202679317500.0
2556,GE,2024-11-26,184.60000610351562,201767800000.0
2557,CAT,2024-11-26,407.8299865722656,197471286000.0
2558,GS,2024-11-26,602.51513671875,196666400000.0
2559,TMO,2024-11-26,512.5989379882812,195958360000.0
2560,ISRG,2024-11-26,542.0999755859375,192879180000.0
2561,VZ,2024-11-26,44.369998931884766,187241400000.0
2562,TXN,2024-11-26,200.9499969482422,183467350000.0
2563,RY,2024-11-26,124.1500015258789,180117944923.0
2564,INTU,2024-11-26,638.8300170898438,178872400000.0
2565,QCOM,2024-11-26,156.1133575439453,174976950000.0
2566,BKNG,2024-11-26,5206.09130859375,174176862720.0
2567,TBB,2024-11-26,23.829999923706055,171623660000.0
2568,DHR,2024-11-26,236.5800018310547,171047340000.0
2569,HSBC,2024-11-26,46.31999969482422,168150864000.0
2570,T,2024-11-26,23.09000015258789,166294180000.0
2571,CMCSA,2024-11-26,42.63999938964844,164633040000.0
2572,CCZ,2024-11-26,59.0,164633040000.0
2573,SPGI,2024-11-26,521.9600219726562,162433952000.0
2574,RTX,2024-11-26,120.61000061035156,160797252000.0
2575,NEE,2024-11-26,77.48999786376953,159125715000.0
2576,PGR,2024-11-26,268.0199890136719,156952512000.0
2577,LOW,2024-11-26,274.4700012207031,155594197295.0
2578,BLK,2024-11-26,1021.4219970703125,151919040000.0
2579,SCHW,2024-11-26,82.25,150435250000.0
2580,UBER,2024-11-26,71.55999755859375,150394789600.0
2581,AMGN,2024-11-26,280.010009765625,150365370000.0
2582,HON,2024-11-26,230.39999389648438,149852160000.0
2583,ETN,2024-11-26,377.2900085449219,149821859000.0
2584,UNP,2024-11-26,244.22080993652344,149244788000.0
2585,UL,2024-11-26,59.099998474121094,148795306073.0
2586,SYK,2024-11-26,389.7099914550781,148518481000.0
2587,PLTR,2024-11-26,65.73999786376953,147917103680.0
2588,PFE,2024-11-26,25.770000457763672,146038590000.0
2589,SHOP,2024-11-26,112.08000183105469,144648814546.0
2590,ARM,2024-11-26,136.72000122070312,143419280000.0
2591,KKR,2024-11-26,161.27000427246094,143118253698.0
2592,AMAT,2024-11-26,173.1999969482422,142370400000.0
2593,TJX,2024-11-26,126.19999694824219,142227400000.0
2594,PDD,2024-11-26,99.30999755859375,137634548307.0
2595,MUFG,2024-11-26,11.619999885559082,136276124039.0
2596,BSX,2024-11-26,90.20999908447266,132852266999.0
2597,C,2024-11-26,69.75,132518025000.0
2598,TTE,2024-11-26,57.540000915527344,131222423102.0
2599,BHP,2024-11-26,51.189998626708984,129718864851.0
2600,AAPL,2024-11-27,234.92999267578125,3564355610700.0
2601,NVDA,2024-11-27,135.33067321777344,3320296220000.0
2602,MSFT,2024-11-27,422.989990234375,3144084670000.0
2603,AMZN,2024-11-27,205.74000549316406,2160475740000.0
2604,GOOGL,2024-11-27,169.03627014160156,2079836699999.0
2605,GOOG,2024-11-27,170.62643432617188,2079836699999.0
2606,META,2024-11-27,568.7412719726562,1439506800000.0
2607,TSLA,2024-11-27,332.8900146484375,1064582220000.0
2608,TSM,2024-11-27,181.19000244140625,939578864000.0
2609,AVGO,2024-11-27,159.6699981689453,744541210000.0
2610,WMT,2024-11-27,91.6768798828125,738531440000.0
2611,JPM,2024-11-27,249.7899932861328,714549274000.0
2612,LLY,2024-11-27,788.1900024414062,710159190000.0
2613,V,2024-11-27,314.70001220703125,621984881250.0
2614,UNH,2024-11-27,606.0554809570312,561534740000.0
2615,XOM,2024-11-27,117.66000366210938,524998920000.0
2616,HDB,2024-11-27,67.5,515077524315.0
2617,ORCL,2024-11-27,182.6999969482422,509732999999.0
2618,MA,2024-11-27,532.3800048828125,491386740000.0
2619,NVO,2024-11-27,106.12999725341797,472676085161.0
2620,COST,2024-11-27,961.5499877929688,426940700150.0
2621,HD,2024-11-27,427.19000244140625,423345290000.0
2622,PG,2024-11-27,179.36000061035156,422608032000.0
2623,NFLX,2024-11-27,877.3400268554688,375711204260.0
2624,JNJ,2024-11-27,155.39999389648438,374094109200.0
2625,BAC,2024-11-27,47.505741119384766,373465860000.0
2626,ABBV,2024-11-27,183.0800018310547,323868520000.0
2627,CRM,2024-11-27,329.6339111328125,317799630000.0
2628,FMX,2024-11-27,85.80999755859375,317477891228.0
2629,CVX,2024-11-27,162.11000061035156,291852468960.0
2630,TMUS,2024-11-27,246.1999969482422,287305984081.0
2631,KO,2024-11-27,63.94499969482422,277757730000.0
2632,SAP,2024-11-27,232.02000427246094,270535320000.0
2633,ASML,2024-11-27,670.47998046875,263632736000.0
2634,WFC,2024-11-27,77.20999908447266,261340407999.0
2635,MRK,2024-11-27,102.30110931396484,261102948552.0
2636,BX,2024-11-27,189.02000427246094,246306808414.0
2637,CSCO,2024-11-27,59.290000915527344,236567100000.0
2638,ACN,2024-11-27,362.1600036621094,229348564200.0
2639,TM,2024-11-27,169.72000122070312,228604558852.0
2640,ADBE,2024-11-27,513.6799926757812,228587599999.0
2641,PEP,2024-11-27,161.34617614746094,223414560000.0
2642,AMD,2024-11-27,136.24000549316406,220708800000.0
2643,LIN,2024-11-27,455.7377624511719,218348853440.0
2644,AXP,2024-11-27,304.25,215409000000.0
2645,NOW,2024-11-27,1041.4000244140625,214692941200.0
2646,BABA,2024-11-27,86.58999633789062,213580066230.0
2647,DIS,2024-11-27,117.08120727539062,213326400000.0
2648,MCD,2024-11-27,293.3155517578125,211483836000.0
2649,NVS,2024-11-27,104.87000274658203,210998440000.0
2650,IBM,2024-11-27,226.9199981689453,208834476000.0
2651,MS,2024-11-27,131.2100067138672,208361480000.0
2652,AZN,2024-11-27,67.19999694824219,208320000000.0
2653,ABT,2024-11-27,118.94999694824219,206313533825.0
2654,PM,2024-11-27,131.82000732421875,204980100000.0
2655,SHEL,2024-11-27,64.91000366210938,203054707500.0
2656,TMO,2024-11-27,521.2724609375,199274120000.0
2657,GE,2024-11-27,180.60000610351562,197395800000.0
2658,GS,2024-11-27,602.4454345703125,196643663999.0
2659,CAT,2024-11-27,403.70001220703125,195471540000.0
2660,ISRG,2024-11-27,538.5499877929688,191616089999.0
2661,VZ,2024-11-27,44.380001068115234,187283600000.0
2662,TXN,2024-11-27,199.19000244140625,181860470000.0
